,exhibition_name,poster_link,exhibition_description,exhibition_place,start_period,end_period,place
305,2016 난지미술창작스튜디오 10기 국외입주자 4분기 성과보고전 <Thought Bubbles>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2F2016%2Fmgimg%2Fimg31%2Fkor%2F&FILE_NM=pfile2016_1481878210460.jpg,부대행사,서울시립 난지미술창작스튜디오,2016-12-19,2016-12-19,서울시립 난지미술창작스튜디오
306,SeMA기증작가초대전 <강봉규의 사진: 인간극장>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192847_5b87cbe078fe43ffa1350349970c2747_6b8254c0afd8400197a94d2fc0e38a08,,서울시립 북서울미술관,2016-08-25,2016-08-25,서울시립 북서울미술관
307,2016 서울사진축제 <서울 新아리랑>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192848_d946573bea11451c80ca3bc8f4494d7f_7eb5fa5e14004c9e880a0a2a96494576,서울사진축제 행사명 서울사진축제 주 제 서울 아리랑 기 간 화 수 장 소 서울시립 북서울미술관 서울시청 시민청 서울혁신파크 문래동 예술촌 통의동 보안여관 서울도서관 주 최 서울특별시 서울시립미술관 본전시 서울특별시와 서울시립미술관이 공동으로 주최하는 서울사진축제가 올해로 회를 맞이하였습니다 서울 아리랑 천리의 강물처럼 은 한국인의 정서를 대표하는 곡인 아리랑을 통해 자발적 이주와 이민에 의한 다문화 사회의 현대적 디아스포라를 상징하는 제목입니다 전시의 부제인 천리의 강물처럼 은 지역과 국경을 넘어 과거와 현재를 이어주는 아리랑이 천리의 강물처럼 흐른다 는 의미입니다 년 고도의 역사적 공간이자 시민들의 다양한 삶이 존재하는 서울은 지난 반세기 동안 압축적인 경제 성장과 현대화 과정을 거쳐 국제도시로서의 면모와 위용을 자랑하고 있습니다 그러나 그 이면에는 도시 경관과 구조 도시인들의 정체성 변화 도시를 구성하는 이질적이고 복합적인 요소들의 혼재 이주로 인한 도시 구성원간의 새로운 네트워킹 등 다문화 사회의 특징과 변화들이 지속적으로 일어나고 있습니다 이에 서울사진축제는 세계화 와 디아스포라 라는 시대적 화두를 주제로 삼아 서울의 공간과 도시 구조에 대한 사회적 문화적 철학적 접근을 시도한 사진작업들로 구성하고자 합니다 더불어 서울의 공간과 도시 구조에 대한 사회적 문화적 철학적 접근을 통해 끊임없이 변화하는 서울의 도시정체성과 과거 현재 미래가 공존하는 서울의 시대상을 그려보고자 합니다 서울사진축제는 본 전시 중심으로 조직되었던 기존 사진축제사업의 규모를 확장하여 더 많은 시민들이 참여하고 공감할 수 있는 도시 차원의 사진축제로 거듭나고자 노력하였습니다 이를 위해 서울시 유관기관들과 다양한 성격의 전시공간과의 협력을 통하여 본전시 특별전 심포지엄 시민포럼 사진 워크샵 등 전문가와 시민이 함께 참여하고 공감할 수 있는 다채롭고 유익한 프로그램을 준비하였으니 함께 해 주기기를 바랍니다 이번 사진축제를 위하여 작품을 출품해주신 참여 작가분들과 이번 전시를 위해 여러모로 수고를 해주신 모든 분들께 감사의 인사를 드립니다 천리의 강물처럼 흐른다 는 이어령 전 문화부장관의 년 서울아리랑이 유네스코 인류무형문화유산으로 등재된 서울아리랑에 대한 말씀 내용 중에 발취하였습니다 서울사진축제 감독 새창열림 이일우,서울시립 북서울미술관,2016-11-01,2016-11-01,서울시립 북서울미술관
308,2016  대외협력전시 <SeMA Collection : 집요한 손_Tenacious Hands>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2Fdisplay%2F&FILE_NM=20190114192849_329800911cdf40a3bea9b6fcb1d94a94_0c1a0cce36ae4c1ea0388fb1058d9994,,서울시립미술관 서소문본관,2016-10-25,2016-10-25,서울시립미술관 서소문본관
309,2016 난지아트쇼 VII <난지도 플럭스>,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2F2016%2Fmgimg%2Fimg31%2Fkor%2F&FILE_NM=pfile2016_1477970881494.jpg,난지아트쇼의 마지막 전시인 난지도 플럭스 는 난지 기 입주작가들 중 이곳 작업 공간을 둘러싼 특유의 환경과 상황을 소재 삼아 작업을 풀어 가는 명의 작가들로 구성되어있다 명의 작가들은 난지 라는 지역 을 주제 소재 의미로 삼아 각자 레지던시 이전 작업들과 방법론적으로나 내용적으로 구별되는 새로운 장소 특정적 작업을 시도 하였다 미술에서 일반적인 특정적 장소 는 전시공간을 의미하지만 난지도 플럭스 의 특정적 장소는 작업공간이다 난지미술창작스튜디오는 쓰레기매립지를 공원화한 하늘공원과 노을공원 사이 남쪽에 위치하여 일반 주거지와 멀찍이 떨어져있다 눈에 보이는 난지미술창작스튜디오는 인공적으로 조성된 생태공원에 둘러 쌓여있다 버스도 몇 대 다니지 않는다 그래서일까 국외입주자프로그램으로 참여한지 며칠 되지 않은 이탈리아 작가는 서울이 기대와 달리 무척 고요한 도시라고 했다 문화적 충격을 이중으로 주는 셈이다 난지미술창작스튜디오가 매립지 위에 지어졌다는 사실은 바로 옆 수소연료전지 설립 공사를 위해 지난 여름 포크레인이 땅을 팔 때마다 보이는 켜켜이 쌓인 쓰레기 단층들이 지질학적 으로 증명해 보였다 스튜디오 건물 사이 침출수 처리장은 이미 오래 전에 용도 폐기되어 작동은 하고 있지 않으나 외형은 그대로 남아 산업화 시대의 풍경을 연출한다 북쪽의 지역난방공사의 커다란 굴뚝은 이곳이 쓰레기 매립지였음을 알려주는 랜드 마크이다 이와 같은 난지의 모순되고 어울리지 않은 요소들은 역으로 작가들의 상상력을 자극하기 충분하다 난지미술창작스튜디오가 생기기 이전 이 지역의 역사에 관심을 보인 새창열림 권혜원 은 기록을 찾기 위해 국가 기록원 한국 정책방송 한국 영상 자료원 신문사 아카이빙 대학 도서관 방송 사의 아카이빙을 추적한다 여기에 난지를 배경으로 한 픽션 즉 소설 드라마 영화는 작업에 디테일과 생기를 더하는데 도움이 된다 사계절과 변화하는 기후가 난지에만 있을까만 예민한 작가에게는 매 분이 다르게 느껴진다 신현정은 스튜디오 건물 주변의 공터에 넓은 천을 펼쳐놓고 그 위에 다양한 형태의 물건들을 올려놓아 비와 햇빛에 바랜 천에 날씨의 흔적을 기록한다 이는 어렸을 적 감광액을 바른 종이 위에 물건들을 늘어놓고 햇빛을 이용해 인화를 하는 청사진 만들기를 연상시킨다 주변의 울창한 인공림 덕분에 발생한 어마어마한 양의 각종 곤충과 벌레들은 작가들을 괴롭히기도 했지만 작업의 훌륭한 소재가 되기도 하였다 신형섭은 벌레들의 살아생전 모습대로 박제하여 슬라이드 마운트에 끼워 전시장 벽면에 상영한다 실제 모기가 환등기 안에 있으므로 생방송이라고 할 수 있다 난지의 버려진 시설물 침출수 처리장은 새창열림 배윤환 의 놀이터가 되었다 이전 기수 작가들이 야외작업장에 버리고 간 나무 조각들도 작업에 영감을 준다 누군가 쓰고 버린 재료가 새하얀 캔버스천 보다 덜 부담스럽다 성유삼은 이번 전시에 참여하는 작가들이 작업 중에 생기는 부산물과 찌끄러기를 얻어다 작품을 만든다 성유삼에게는 작업의 재료는 다른 작가들 스튜디오에서 나오는 쓰레기인 것이다 쓰레기가 재료가 되는 순환의 과정은 한때 쓰레기섬 이었다가 현재는 공원이 된 난지의 역사를 상기시킨다 신형섭 부대행사 개막식 목 오후 시,서울시립 난지미술창작스튜디오,2016-11-10,2016-11-10,서울시립 난지미술창작스튜디오
310,난지미술창작스튜디오 10기 오픈스튜디오,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fdata%2F2016%2Fmgimg%2Fimg31%2Fkor%2F&FILE_NM=pfile2016_1478650360389.jpg,난지미술창작스튜디오는 년 월부터 활동해온 기 입주자의 일 년 동안의 성과를 확인하고 미술계 관계자들과의 교류와 함께 시민들의 창작현장 견학의 기회를 제공하고자 월 일 금 부터 월 일 일 까지 오픈스튜디오 를 개최한다 오픈스튜디오는 매년 상반기 월 와 하반기 월 회에 걸쳐 개최된다 하반기에 개최되는 이번 오픈스튜디오는 입주기간동안 끊임없이 실험하고 연구한 입주자들의 다양한 창작결과물을 확인할 수 있는 자리이다 또한 입주작가와 외부관계자 및 시민들과의 직접적인 소통을 유도하고 현대미술의 다양한 담론을 생산하며 전도유망한 젊은 작가들의 입주기간동안의 성과를 확인함으로써 현대미술의 새로운 도약과 비전을 제시하고 확인하는데 그 의의가 있다 난지미술창작스튜디오에서는 올해 기 입주자의 레지던시 활동으로 입주작가의 전시기획 및 운영 능력을 계발하고 작가간 교류 및 협력을 활성화하기 위한 난지아트쇼 를 진행하였고 작품해제 작성법을 익히는 작품해제작성실습 과 국내외 전문가를 초청하여 작품에 대한 의미를 짚어보면서 발전방향을 모색하는 멘토링프로그램을 진행하였다 그리고 비평워크숍 을 통해 미술관련 이론가 및 큐레이터와 작가가 연계하여 개별인터뷰와 공동 논의과정을 거쳐 입주작가와 연구자들의 비평글을 생산하였다 이번 오픈스튜디오 기간에는 난지아트쇼 난지도플럭스 전과 난지아트쇼 다시보기 슬라이드쇼가 진행되어 보다 다채로운 볼거리를 제공할 예정이다 난지도플럭스 전에서는 난지도에서 발견된 오브제 역사 지리적 특성에 기반한 다양한 설치 비디오 작품을 만나 볼 수 있다 난지회의실에서 진행될 난지아트쇼 다시보기 전은 난지아트쇼 를 되돌아보기 위해 올해 진행하였던 난지아트쇼의 전시전경 및 시각자료를 아카이빙하여 선보이는 전시이다 아울러 내년 월에는 난지미술창작스튜디오 개관 주년을 맞이하여 창고에서 난지 기 리뷰 전 본관에서 난지 아카이브 전 개최와 함께 여러 다양한 행사를 마련할 예정이다 난지 기 국내 입주작가 총 명 새창열림 권용주 새창열림 권혜원 도로시엠윤 새창열림 박보나 새창열림 박윤경 새창열림 배윤환 성유삼 신현정 신형섭 새창열림 염지혜 새창열림 옥정호 이정형 임현정 새창열림 임흥순 허수영 새창열림 허태원 새창열림 홍승희 난지 기 국내 연구자 총 명 심소미 조은비 난지 기 국외 입주자 총 명 난지아트쇼 난지도플럭스 전시기간 오후 시 시 전시장소 난지전시실 전관 난지아트쇼 다시보기 전시기간 오후 시 시 전시장소 난지회의실 동 미술관 무료순환버스 운행안내 마포구청역 번출구 난지미술창작스튜디오 난지미술창작스튜디오 마포구청역 번출구 마포구청역 번 출구 직진 편의점 앞에서 탑승 괄호 안 시간표는 개막식 당일 에 한함 부대행사 개막식 오후 시,서울시립 난지미술창작스튜디오,2016-11-18,2016-11-18,서울시립 난지미술창작스튜디오
311,SeMA 비엔날레 <미디어시티서울> 2016,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220114215431_1d9f5ab66af5477e83459b031eb8f332_b94a27fe2f7047b7811dae013971c337,서울시립미술관은 올해로 회를 맞이하는 새창열림 비엔날레 미디어시티서울 을 월 일부터 월 일까지 개최합니다 네리리 키르르 하라라 라는 제목으로 열리는 이번 비엔날레는 국내외 개국 명 팀이 참여하며 뉴미디어와 다양한 실험으로 확장된 점의 신작과 예년에 비해 참여비율이 높아진 젊은 작가 여성작가와 제 세계 작가의 작품을 포함한 점의 작품이 출품됩니다 지역별 참여작가의 비율은 유럽이 개국으로 가장 높으며 아시아 개국 남미 개국 북미 개국 아프리카 개국 중동 개국 오세아니아 개국의 순입니다 다양한 세대와 문화권의 작가들을 초대하여 동시대 미술의 경향을 조망하는 의미있는 기회가 될 것입니다 비엔날레 미디어시티서울 소개 비엔날레 미디어시티서울 은 짝수 해마다 열리는 서울시의 대표적 미술행사이자 서울시립미술관의 포스트뮤지엄 미션을 구현하는 동시대 미술 축제로 새창열림 미디어아트 를 비롯하여 미디어의 개념을 연장하는 다양한 양태의 예술에 주목해왔습니다 년 미디어 시티서울 이라는 명칭으로 개막한 후 미디어시티서울 은 미디어아트와 기술의 중심지로서 서울의 모습을 반영하고 서울시립미술관의 정체성을 확장해왔습니다 올해로 십칠 년의 역사를 만들어가고 있는 이 비엔날레는 예술 미디어 기술에 새로운 전환점과 계기를 제공하고 한국의 작가들을 알리는 동시에 국제 미술계와 대화하며 예술과 문화를 향유하고 지지층을 넓혀가는 것을 목표로 합니다 서소문본관 미디어시티서울 에서 서소문본관은 남서울생활미술관과 북서울미술관 난지미술창작스튜디오에서 동시다발로 벌어지는 네리리 키르르 하라라 가 상호교차되는 지점이며 년 프리비엔날레와 출판프로젝트 그런가요 여름캠프 더 빌리지 와 불확실한 학교 의 결과물들이 집적되는 파일이기도 합니다 남서울생활미술관 남서울생활미술관 층에는 프리비엔날레부터 여름캠프 더 빌리지 까지의 결과물을 보여주는 전시와 후속강좌가 진행된다 층에는 복도 양방향으로 나열된 방마다 미디어아트 작업들이 들어섭니다 이들 미디어 공간은 고립된 것처럼 보이지만 서로 이어지기도 하며 높게 솟은 창문으로 외부와 통하고 때로는 무리를 이루면서 개별작품을 담아내는 군도처럼 형성됩니다 북서울미술관 네리리 키르르 하라라 는 북서울미술관 어린이갤러리에서 천진난만 순진무구의 동심 신화 교육과 계몽의 확신에 대해 의문을 제기하고 신체의 연장이자 마음의 보완이라는 측면에서 미디어 테크놀로지와 인간을 다각도로 결합합니다 월 북서울미술관 커뮤니티 갤러리에서는 청년 예술가들과 활동가들이 예술 기술 그리고 장애의 관계를 모색하는 불확실한 학교 가 운영되었습니다 불확실한 학교 는 워크숍과 세미나를 통해 디지털 기술에 대한 인식을 전환하고 예술 창작활동을 독려하는 동시에 우리가 무의식적으로 학습해온 배타적인 가치관이나 차별의 정서를 탈학습합니다 개막행사 수요일 비엔날레 미디어시티서울 홈페이지 서울미디어시티비엔날레 짝수 해마다 열리는 비엔날레 미디어시티서울은 서울시립미술관의 포스트뮤지엄 미션을 구현하는 동시대 미술 축제로 미디어아트를 비롯하여 미디어의 개념을 연장하는 다양한 양태의 예술에 주목한다 년 미디어 시티 서울 이라는 명칭으로 개막한 후 미디어시티서울은 미디어아트와 기술의 중심지로서 서울의 모습을 반영하고 서울시립미술관의 정체성을 확장해왔다 십육 년의 역사를 만들어가고 있는 이 비엔날레는 예술 미디어 기술에 새로운 전환점과 계기를 제공하고 한국의 작가들을 알리는 동시에 국제 미술계와 대화하며 예술과 문화를 향유하고 지지층을 넓혀가는 것을 목표로 한다 이전 에디션에 비해 회에서 특별히 주력한 바는 년 얻은 비엔날레 라는 미디어시티서울의 새로운 정체성을 확립하고 비엔날레가 한시적 이벤트로서 지니는 한계를 보완하여 보다 지속성을 띄도록 하는 것이었다 나아가 년 서울에 시의 적절한 주제를 선정하여 미술과 사회의 동시대 경향에 의미 있는 사건으로 작동하는 것을 목표로 했다 더불어 미디어아트 중심 비엔날레라는 특성을 살려 미디어 관련 담론을 이어가고 다양한 관점을 제시하는 촉매제 역할을 하고자 했다 바로가기 네리리 키르르 하라라 네리리 키르르 하라라 는 상상 속 화성인의 말을 나타낸 것으로 시 이십억 광년의 고독 에서 따왔다 이 제목은 아직 오지 않은 미래 의 언어 또는 미지의 것으로 남아있는 과거 또는 현재의 언어를 표현하고자 하는 미디어시티서울 의 기획을 담고 있다 세계 여러 비엔날레에서도 함께 다루고 있는 미래 라는 주제는 서울의 특수한 역사적 맥락을 반영하면서도 보편적 시간축을 전제할 수 있다는 측면에서 집단지성의 향연이라 불리는 비엔날레의 가치를 구현하기 적합하다고 판단하였다 또 미래는 수많은 가능성과 해석을 가능케 하기 때문에 특정 주제에 제한 받지 않고 많은 동시대 작품과 작가를 유연하게 엮어내는 비엔날레 특유의 전시방법론에 잘 부합한다고 여겨졌다 이와 같이 느슨한 틀 안에서 보다 구체적으로 다루어진 소주제로는 현실에 대한 절망에서 탈출하려는 다큐멘터리 또는 픽션의 내러티브 새로운 공간감각을 배양하는 전이 공간 재난과 트라우마 이후에 대한 상상 또는 애도 과거와 현재와 미래가 혼합되는 시간관 미지에 접속하는 예술의 언어 공간을 코딩하는 원리로서의 테크놀로지 관계맺기로서의 미디어 테크놀로지 미디어가 매개하는 유비쿼터스 공동체 등을 들 수 있다 비엔날레는 구성 상에서 두 가지 변화를 시도했다 첫째로 서울시립미술관 직영 비엔날레라는 정체성을 강화하고 나아가 서울이라는 거대도시에서 열리는 비엔날레로서의 특수성을 정립하기 위해 서울시 각 지역에 위치한 서울시립미술관 전관을 비엔날레의 베뉴로 삼았다 관악구의 남서울생활미술관 노원구의 북서울미술관 그리고 마포구의 난지미술창작스튜디오는 시내 중심부의 서소문본관과는 다른 지역적 맥락 속에 자리하고 있으며 그에 따라 방문객들의 성향과 기대에도 차이가 있다 이를 바탕으로 미디어시티서울 은 하나로 묶일 수도 있는 동시에 독자적으로 기능할 수 있는 개의 전시를 각각 서소문미술관 상설전 제외 전관 남서울생활미술관 전관 북서울미술관 어린이 갤러리 및 커뮤니티 갤러리 에 기획하였으며 난지미술창작스튜디오는 신작 제작 작가의 스튜디오 및 새창열림 퍼포먼스 장소로 활용하였다 비엔날레가 일반 공공 전시에 비해 상대적으로 큰 예산과 시간을 투여함에도 불구하고 미술계의 동력이 되기 보다 한시적인 대규모 이벤트 로 끝난다는 비판을 받아들여 비엔날레가 보다 지속적인 활동으로 자리매김할 수 있는 구성을 시도했다 이의 일환으로 우선 전시 개막 한 달 전인 월부터 개막 후까지 지속적으로 운영되는 여름캠프 프로그램을 편성했다 작가가 기획을 맡은 여름캠프는 하나의 예술 프로젝트이자 교육 프로그램으로서 정적인 전시에 비해 더 적극적으로 공공과 교류하고 예술의 실천과 사회 참여를 실험했다 또 서소문본관에 비해 주목을 받지 못할 우려가 있는 남서울생활미술관과 북서울미술관을 여름캠프의 장소로 삼아 각 분관에 활기를 더했다,서울시립미술관 서소문본관,2016-09-01,2016-09-01,서울시립미술관 서소문본관
312,[2016 시민큐레이터 기획전시] 《제3의 눈》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220107104010_16d119e8db3a445baf2f916366556476_12c666b0617b4136a2b7d6eb0c9c60b7,일상과 비일상을 넘나드는 제 의 눈 갖기 시각 이라는 감각을 통해 지각 과 관찰 그리고 믿음 이라는 일련의 과정에서 예술이 하는 역할을 짚어봄 일상적인 것을 찾아 이를 예술이라는 제 의 눈을 통해 보았을 때 일상적인 것이 얼마나 비일상적인 것이 되며 얼마나 낯설어지는 가를 보여줌 새창열림 퍼포먼스 등 부대행사 오프닝 퍼포먼스 무의식적 탐구 사운드 비쥬얼 아티스트 송주관 작가와 윤호정 무용수의 새창열림 미디어아트 라이브 퍼포먼스 클로징 퍼포먼스 눈의 조각 지성은 작가의 작품 눈의 조각 에 쓰인 대본에서 관람객들이 직접 역할을 정해 작가와 연기연습을 하며 극에 몰입하게 되고 다른 관람객과의 제스처 톤 표정을 비교 인터렉티브 드로잉 한다정 작가 통로 한다정 작가의 작품 통로 를 보며 관람객은 유리숲 안으로 들어가 본인이 본 텍스트 또는 형태를 쓰거나 그려 남기면 작가가 인을 선발하여 유리모빌로 제작해 전시 새창열림 마지막 날 공개 아카이빙 사물유람 생각의 탄생 순간의 꽃 보는 것에 관하여 이것은 미술이 아니다 전시 내용과 관련된 서적을 비치하여 관람객이 자유롭게 열람 작품 통로 뒤에 새겨진 텍스트는 아카이빙 서적 내용 중 일부를 발췌 작가인터뷰 및 홍보영상 제작 및 상영 전시에 참여한 명의 작가의 작업 과정과 작가의 이야기를 담은 영상을 제작하여 상영하고 온라인 홍보물 및 아카이빙 용도로 사용 현재 한세대학교 영어통번역학과를 전공하고 광고홍보학과를 복수전공하고 있는 학년 재학 중이다 교외에서는시민큐레이터프로그램과 같은 미술관련 세미나를 수강하면서 문화예술 관련 대학생 소모임을 구성하여 프로젝트를 진행했다 동시에 미술관에서 진행하는 도슨트 프로그램에 참여하면서 미술에 대한 관심을 키워왔다 앞으로는 공적인 예술에 대해 좀 더 깊이 있는 공부와 경험을 할 예정이다 지성은 추계예술대학교 서양화과 졸업 개인전 및 단체전 아르스 카페 문화공장 오산 전업주부씨 안내서 광진교 번가 웨딩마침 서교예술실험센터 외 다수 연극 퍼포먼스 신부수업 제 회 서울프린지페스티벌 상암 월드컵 경기장 네모 눈 플레이스 막 막사 외 다수 송주관 연세대학교 심리학 불어불문학 학사 졸업 전자음악작곡 석사 졸업 개인전 및 단체전 뮤직비디오 국제전 전시 서울국제미디어아트 페스티벌 작품전 아트스페이스오 홍대 풍류사랑방 수요춤 기타연주 및 예술의 전당 서울 유소영 덕성여자대학교 서양화과 졸업 개인전 및 단체전 면상 서교예술실험센터 쉐어프로젝트 공모 서교예술실험센터 서울국제뉴미디어페스티벌 글로컬구애 스페이스 오 한다정 국민대학교 유리조형디자인전공 디자인대학원 졸업 남서울대학교 유리조형학과 졸업 개인전 및 단체전 한다정 국민대조형갤러리 다시 꾸는 꿈 팔레드서울,온그라운드,2016-11-02,2016-11-02,온그라운드
313,[2016 시민큐레이터 기획전시] 《무대 속 동화세계 ― 어린왕자》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220107104613_53222d82aa6a476d95b48ea27a012a5d_76dcc1f11d3b4534bd34d36ad32e3dca,무대 위에서 펼쳐지는 동화 속으로의 여행 무대 세트 영상 캐릭터로 구성된 전시로 무대 안에서 펼쳐지는 상상 속 동화 주인공들을 무대 밖 가까이에서 만나는 이색 체험 제공 새창열림 퍼포먼스 등 부대행사 장미 넝쿨 소원편지 쓰기 아이들이 자신의 소원을 적어 장미 넝쿨에 달아보는 체험 상상해보아요 모자 속 그려보기 아이들이 전시를 관람하고 모자속의 모습을 상상해 자유롭게 그려보는 시간 시민큐레이터 임은진 중앙대학교 예술대학 조소학과를 졸업하고 공연예술 아카데미에서의 무대미술을 수료하였다 테마파크 디자이너로 여년 활동한 후 지속적으로 파크디자인 공연소품 의상 등의 디자인기획부터 제작실무까지 다양한 작업을 해왔다 여러 공연에서 무대 캐릭터 퍼펫 소품 의상디자인등을 해왔는데 특히 어린이의 눈높이에 맞는 할로윈 크리스마스 봄맞이 어린이날 등의 퍼레이드 축제 공연 디자인에서의 경험을 녹여 아이들의 잠재적인 능력을 활용하고 이끌어 주는 키즈 전시 및 콘텐츠를 개발에 관심이 많다 김충신 작화 용인대학교 연극과 무대미술 를 졸업하고 년부터 현재 무대장치 제작소를 운영 중 주요 무대디자인 작품으로 난타 블루 사이공 사랑의 묘약 버섯 피자 외투 젊은 베르테르의 슬픔 카르멘 모래 위의 여자 원더풀 라이프 칼로 막베스 소풍 등에 참여 손호성 극장세트모형 노스 캐롤라이나 스쿨 오브 아츠 를 졸업하고 한국예술종합학교 무대미술과 겸임교수로 재직 중이다 무대미술가로 기술 감독으로 활동하고 있으며 참여 무대디자인 작품으로 연극 먼데서 오는 여자 과부들 농담 여행 햄릿 연변 엄마 미친 극 봄날 오장군의 발톱 개의 변주곡 마라 사드 웃음의 대학 남자충동 뮤지컬 영웅을 기다리며 소리 도둑 불의 검 천사의 발톱 사랑은 비를 타고 등이 있다 기술 감독으로 세계국립극장 페스티벌 국립발레단 왕자호동 등의 작품에 참여하였다 신성환 영상디자인 년 중앙대학교 예술대학 조소학과를 졸업하고 년 독일 자르브뤽켄미술대학에서 뉴미디어 전공으로 마이스터학위를 년 칼스루헤 미술 대학에서 아우프바우 학위를 수여했다 년 스위스 취리히 미술대학에서 장학금을 받아 교환학생 으로 머물며 사운드와 인터랙티브 관련 전시에 참여하였다 귀국 이후 뮤지컬 오페라 연극 무용 등 공연예술분야에서 영상디자이너로 활동하는 동시에 관련 기술분야의 강의 및 워크숍을 진행 중이다 서울시립미술관 신진작가 국립현대미술관 창작스튜디오 등의 입주작가 활동을 비롯해 회의 개인전과 다수의 그룹전에 참여하였다,푸르메재단 넥슨어린이 재활병원,2016-10-24,2016-10-24,푸르메재단 넥슨어린이 재활병원
314,[2016 시민큐레이터 기획전시] 《Tunable(Tune+Able)》,https://sema.seoul.go.kr/common/imageView?thumbYn=Y&FILE_PATH=%2Fex%2FEXI01%2F2022%2F&FILE_NM=20220107105336_a0240bac3250410db73f591b58afdaf5_1c99a5b643a0424686dd9a305dc8900b,조현병 등 정신질환 환우들의 작품을 소개 일상에서 보기 어려운 조현병 등 정신질환 환우들의 예술성이 뛰어난 작품을 소개 일반인들이 환우들에게 가지는 편견과 오해를 작품을 통해 해소하는 데 일조 새창열림 퍼포먼스 등 부대행사 오프닝 리셉션 전시기획 목적과 취지 조현병 환우들의 우수한 작품을 소개 에코백 판매 전시 작품을 활용한 에코백 제작 및 판매 수익금 기증 홍익대학교에 학번으로 입학해 시각디자인을 전공했다 롯데제과 디자인실에서 로 년간 일했으나 결혼 퇴직 이라는 당시 사회 공식에 따라 일을 그만두고 육아에 전념했다 그림은 포기되지 않았고 그 집념은 육아와 병행 가능한 미술 교육과 만나 물꼬를 텄다 초 중등 특기적성 강사와 인턴 교사로 년을 근무했다 개인 작업에도 미련이 남아 꾸준히 수채화 작업을 했고 년 첫 번째 개인전 년 한국수채화 공모전에 입선으로 그 결실을 맺었다 이를 계기로 강사로 활동 하다가 경산복지재단 이사장님의 소개로 년 후반부터 조현병 환우들의 복지 단체인 사랑밭 재활원에서 미술 자원봉사로 시작 이후 강사로 활동하게 되었다 년간 여러 명의 조현병 환우들과의 작업을 통해 그들을 이해하게 됐고 편견 없이 진심으로 대할 수 있게 되었다 때로는 그들의 순수하고 직관적인 표현에 감동과 영감을 받으며 그들의 작품에 매료되었다 전시회를 꼼꼼히 찾아다니며 관람했다 시민 큐레이터 지원을 통해 그동안 복지의 관점 에서만 다루어져 왔던 그들의 작품을 좀 더 세상의 중심으로 끌어내고 싶었다 전시는 조현병 환우들에 대한 오해와 편견을 해소 하겠다 는 기획의도로 만들어졌고 관객들의 감동 관심어린 격려와 미소로 실현되었다 무엇보다 작가들이 전시장에서 자신의 작품을 보고 행복해하던 얼굴들이 떠오른다 그들에게 자신감과 자존감을 주는 데 도움이 되었다는 점에서 기획자인 나도 덩달아 큰 선물을 받은 것만 같다 김동기 김보경 이미연 이에리자 조민희 주영애 천둥,갤러리 라메르 1층,2016-10-19,2016-10-19,갤러리 라메르
